OBJECTID,GEOID20,pct9yEd,pctHSGrad,pctWhtClr,medFamInc,incomeDisp,medHomVal,medGrsRnt,medMthMor,pctHomOwn,pctUnemp,pctPoverty,pct1Parent,pctNoVhcl,pctNoPhone,pctNoPlumb,pctCrowded
4874,5.3067E+11,8.350000381,72.26000214,25.27000046,63212,3.977499962,116900,1217,1328,62.22510147,6.160339832,8.629440308,62.40000153,2.45795989,0,0,11.90170002
4875,5.3067E+11,0,94.13999939,31.29999924,83219,5.521460056,351700,,2052,62.88159943,4.49574995,6.996590137,12.8586998,15.75090027,1.953600049,0,0
4876,5.3067E+11,2.119999886,91.80000305,34.68000031,74679,,355200,1676,1860,74.87439728,1.717309952,0,18.07229996,0,0,0,5.695139885
4877,5.3067E+11,0,95.41999817,10.69999981,63098,,253000,,1269,95.13379669,2.730380058,0,34.69390106,7.055960178,0,0,0
4878,5.3067E+11,0,95.91999817,41.77000046,82679,,248300,,1375,90.87590027,11.23600006,5.84416008,3.2051301,10.58390045,0,5.109489918,0
4879,5.3067E+11,0,98.22000122,24.77000046,77303,3.055840015,269100,1686,1821,79.84500122,8.847929955,5.529950142,11.04199982,1.107419968,0,0,5.094130039
4880,5.3067E+11,0.400000006,92.66000366,37.54999924,95526,5.255760193,347800,1601,2014,88.04350281,5.32750988,1.89873004,4.04858017,0,2.777780056,0,2.053139925
4881,5.3067E+11,0.389999986,90.33000183,23.53000069,81761,3.778490067,238600,1414,1508,80.91600037,3.773580074,4.347829819,28.44440079,0.76335901,0,0,8.142490387
4882,5.3067E+11,0,98.54000092,22.81999969,88158,4.674160004,316600,,1689,90.94650269,3.108809948,1.818179965,35.11449814,6.378600121,0,0,0
4883,5.3067E+11,0,95.12999725,56.70000076,,,446500,,1670,100,0,0,0,0,0,0,0
4884,5.3067E+11,8.520000458,73.93000031,42.34999847,103868,,321300,,1920,100,16.46190071,0,71.83100128,0,0,0,0
4885,5.3067E+11,0,96.94000244,55.00999832,109750,,359300,,2081,100,6.500959873,0,53.77360153,0,0,0,5.466969967
4886,5.3067E+11,0,96.16000366,25.70999908,51898,5.510879993,270000,,2017,88.63110352,2.925990105,3.603600025,31.80430031,0,0,0,6.264500141
4887,5.3067E+11,2.50999999,89.55999756,28.34000015,69839,4.881919861,419400,972,2473,83.44300079,0,13.89309978,20.99360085,2.521929979,8.771929741,0,8.771929741
4888,5.3067E+11,4.619999886,92.16999817,83.91999817,118522,5.543439865,404700,,2156,100,0.873362005,4.113920212,0,0,0,0,0
4889,5.3067E+11,0,100,48.09999847,92454,3.532530069,503900,1267,2314,85.07460022,6.150060177,0,4.347829819,0,0,0,0
4890,5.3067E+11,0.860000014,97.23999786,56.63999939,95750,5.41079998,411400,878,2352,87.45700073,5.696199894,0,10.50230026,0,0,0,0
4891,5.3067E+11,0,98.33000183,72.26999664,135400,,459900,,1909,93.54840088,0,0,3.679650068,0,2.688169956,0,0
4892,5.3067E+11,15.10000038,76.61000061,37.34999847,,5.054699898,406900,,1865,72.38980103,11.1111002,20.86330032,0,0,0,10.44079971,5.104410172
4893,5.3067E+11,3.619999886,89.37000275,28.61000061,102857,,280700,,1735,85.20410156,0,0,0,7.653059959,0,0,0
4894,5.3067E+11,0,97.52999878,35.13000107,118182,,281400,1184,2058,86.82430267,7.142859936,1.388890028,26.38890076,8.445949554,0,0,0
4895,5.3067E+11,0,94.37000275,29.01000023,47083,2.46510005,201300,931,1400,48.23849869,4.61164999,0,69.33329773,2.981029987,0.81300801,0,0
4896,5.3067E+11,1.539999962,93.16999817,26.59000015,60833,3.768919945,258200,1122,1528,62.63159943,2.135920048,4.347829819,9.027779579,1.052629948,0,0,2.105259895
4897,5.3067E+11,4.679999828,91.59999847,27.51000023,78417,4.199709892,289900,,1793,94.05940247,3.302750111,0,3.314919949,2.227720022,0,0,1.48514998
4898,5.3067E+11,1.629999995,79.93000031,13.39999962,56250,,211800,1203,1535,76.49120331,13.55930042,2.884619951,26.4151001,1.403509974,0,0,4.561399937
4899,5.3067E+11,0.589999974,91.08999634,33.79000092,77036,4.135169983,287200,1118,1638,77.41940308,6.201550007,3.810980082,5.530970097,2.764980078,1.843320012,0,3.917049885
4900,5.3067E+11,0.319999993,92.81999969,32.56999969,72174,3.884619951,266700,1061,1646,86.8852005,12.42329979,0,0,0,0,0,0.204917997
4901,5.3067E+11,3.289999962,93.59999847,31.45999908,85984,,300900,777,1732,70.40969849,0,5.685619831,24.2038002,0,0,0,7.132019997
4902,5.3067E+11,0,98.77999878,23.43000031,54495,,271300,,1459,65.71430206,16.20999908,0,17.93889999,0,0,0,10.3895998
4903,5.3067E+11,19.30999947,79.41000366,23.05999947,83234,,236400,1169,1468,63.34909821,0,0,34.73839951,0,0,0,0.157977998
4904,5.3067E+11,0,100,17.20999908,135268,,531800,1218,1981,86.41300201,0,5.769229889,62.5,0,0,3.623189926,2.898550034
4905,5.3067E+11,0,98.58000183,34.31999969,102917,,408100,,1802,97.25090027,0,4.656320095,21.70540047,8.07559967,0,0,0
4906,5.3067E+11,1.840000033,95.36000061,35.61999893,101902,,356000,,1934,94.36270142,5.044509888,0,0,0,0,0,0.49019599
4907,5.3067E+11,10.05000019,84.93000031,28.45000076,74611,3.988399982,305900,998,1840,91.67449951,0,8.543919563,12.78110027,1.029000044,1.403180003,0,8.04489994
4908,5.307E+11,2.480000019,96.34999847,30.04000092,51434,3.640089989,207100,857,1324,90.83560181,9.003219604,1.581030011,4.255320072,1.347710013,1.347710013,1.347710013,1.347710013
4909,5.307E+11,0,96.12999725,65.22000122,29102,5.010640144,193000,,2260,96.44439697,0,30.55559921,,0,0,0,0
4910,5.307E+11,1.110000014,93.19999695,24.04999924,65446,2.162820101,231800,,1653,91.6230011,3.65854001,0,36.2745018,0,0,0,0
4911,5.307E+11,0.75999999,88.63999939,15.63000011,54694,3.883850098,266800,1013,1375,71.83409882,3.512399912,4.980840206,32.58430099,9.38864994,0.436681002,0,1.310039997
4912,5.307E+11,3.019999981,91.94000244,37.38999939,56929,3.090039968,226200,,1599,93.62640381,3.089890003,13.94659996,0,3.296700001,16.26370049,12.08790016,4.61537981
4913,5.30719E+11,15.03999996,78.56999969,22.29999924,101875,3.250619888,334700,,1612,90.08039856,8.217049599,9.964409828,0,5.898119926,0,0,8.579090118
4914,5.30719E+11,3.109999895,93.44000244,20.23999977,103650,,307700,,1500,86.34539795,5.681819916,0,7.284770012,0,7.630519867,0,0
4915,5.30719E+11,2.420000076,94.61000061,33.86999893,68558,,204700,924,1458,84.60489655,6.325300217,0,50.65119934,0,0,0,1.634879947
4916,5.30719E+11,21.55999947,64.06999969,24.62000084,70438,3.537329912,159800,810,1426,33.27030182,4.988910198,2.217289925,16.86510086,0.945179999,0,0,10.58600044
4917,5.30719E+11,6.260000229,88.40000153,37.08000183,71923,3.101089954,311200,1088,1740,64.97329712,3.807620049,0.662252009,20.28639984,1.336899996,0,0,3.20855999
4918,5.30719E+11,2.75,96.59999847,62.09000015,80868,1.366490006,494600,1098,2136,89.60820007,1.886790037,3.347280025,44.89799881,3.747869968,0.340714991,0,7.155029774
4919,5.30719E+11,10.96000004,89.04000092,27.12000084,91712,3.575550079,362500,,1973,45.77780151,0,6.486489773,0,0,12.44439983,0,0
4920,5.30719E+11,7.710000038,82.08999634,25.54000092,66364,2.940160036,221800,728,1471,76.57659912,5.842700005,1.628659964,20.20199966,4.954959869,2.027029991,0,8.108110428
4921,5.30719E+11,0.769999981,98.61000061,50.34000015,81607,4.286719799,267400,1375,1133,80.33239746,11,2.749140024,13.67920017,3.601109982,5.263160229,3.601109982,3.601109982
4922,5.30719E+11,7.309999943,84.41999817,45.59999847,71696,3.034950018,327800,855,1817,67.78800201,3.996370077,5.905010223,35.19689941,3.567790031,0,0,0.305810004
4923,5.30719E+11,5.639999866,91.68000031,29.52000046,79688,3.529030085,323500,,1625,87.48239899,6.799160004,0,18.76919937,2.391000032,0,0,2.953589916
4924,5.30719E+11,0.519999981,82.45999908,36.34000015,67368,3.715310097,247100,931,1449,75.29689789,14.90740013,2.838059902,42.11959839,0,0,0,0
4925,5.30719E+11,2.75,92.11000061,54.59999847,90781,,272000,1735,1510,85.56700134,4.303279877,0,5.142859936,4.123710155,0,0,0
4926,5.30719E+11,5.559999943,86.88999939,39.59000015,46442,,189100,,1774,91.14170074,6.038650036,2.848999977,0,2.559060097,0,0,0
4927,5.30719E+11,5.079999924,94.91999817,48.61999893,89313,6.420460224,325300,662,1639,64.75969696,9.040329933,3.424659967,13.65250015,0,0,0,19.67959976
4928,5.30719E+11,3.25999999,91.83999634,18.36000061,29914,2.564949989,170200,1053,1210,20.58819962,4.08450985,0,50.86209869,4.671279907,0,0,3.287199974
4929,5.30719E+11,15.42000008,76.38999939,14.90999985,40840,2.690350056,274200,758,,23.30620003,0,0,78.88890076,8.130080223,0,0,0
4930,5.30719E+11,12.64999962,73.11000061,17.21999931,45089,2.708050013,178500,943,1318,57.05519867,5.09744978,3.307889938,50,15.13290024,0.817996025,0,4.907979965
4931,5.30719E+11,25.57999992,59.00999832,24.38999939,,,136700,1013,,34.67739868,9.641869545,17.56760025,72.76999664,14.11289978,0,0,7.661290169
4932,5.30719E+11,2.130000114,95.01999664,20,39167,4.605169773,178100,983,1056,24.81480026,9.615389824,6.896550179,82.35289764,11.1111002,6.296299934,0,7.037040234
4933,5.30719E+11,2.339999914,91.30999756,0,37614,4.378520012,47800,798,960,50.25910187,3.744489908,16.18499947,68.10810089,19.89640045,1.347149968,0,0
4934,5.30719E+11,21.56999969,76.68000031,42.86000061,,,,,,40.38460159,7.03125,0,86.53849792,45.19229889,0,0,0
4935,5.30719E+11,15.02999973,75.84999847,13.21000004,55387,3.660710096,157500,1159,1073,51.19710159,9.829870224,0,17.91040039,21.91530037,0,0,0
4936,5.30719E+11,10.35999966,59.40999985,17.76000023,46811,,231300,1313,1605,54.44440079,13.32470036,0,0,3.194439888,0,0,0
4937,5.30719E+11,6.059999943,92.58999634,38.90999985,61750,3.938689947,361400,1347,2007,42.70270157,6.122449875,0,34.35110092,8.648650169,0,0,0
4938,5.30719E+11,2.369999886,94.55000305,60.06999969,,6.020450115,,691,1660,33.66830063,8.588959694,0,100,16.33169937,0,0,0
4939,5.30719E+11,2.75,85.06999969,14.18999958,37237,,217500,988,1358,66.66670227,28.47789955,0,56.07479858,2.083329916,0,0,5.46875
4940,5.30719E+11,0,91.08999634,59.95000076,39375,3.196399927,305800,779,1396,56.50970078,13.12909985,0,44.73680115,1.662050009,9.418279648,0,0
4941,5.30719E+11,0.899999976,95.01999664,18.36000061,65069,2.395679951,272500,1780,1672,53.70679855,1.506850004,0,67.08070374,6.425039768,0,0,0
4942,5.30719E+11,2.420000076,93.47000122,32.20000076,68693,2.890369892,346800,1284,2030,76.02110291,9.381440163,2.05479002,18.31399918,0,1.317520022,0,1.317520022
4943,5.30719E+11,0.839999974,96.66000366,34.33000183,74375,3.635770082,289000,1190,1758,76.13639832,1.470589995,0,38.49060059,5.909090042,0,0,0
4944,5.30719E+11,0,94.80999756,36.41999817,66750,3.784189939,317400,2130,1349,54.28570175,6.086959839,1.25,58.62070084,24.15579987,0,0,0
4945,5.30719E+11,2.75,96.52999878,48.75,60409,4.371560097,237400,571,1131,66.75189972,7.773109913,5.286340237,57.14289856,22.76210022,0,0,6.649620056
4946,5.30719E+11,2.529999971,89,45.15000153,135185,4.411009789,265500,,1568,91.57610321,1.36777997,4.953559875,7.291669846,0,4.619569778,0,0
4947,5.30719E+11,0,97.01000214,38.34000015,43182,3.520539999,185900,945,1309,68.05560303,1.950350046,0,49.04460144,3.472219944,0,0,0
4948,5.30719E+11,3.799999952,94.54000092,18.29000092,48864,4.801290035,253500,1063,1274,55.20449829,0,0,58.77859879,16.17099953,2.602230072,2.602230072,0
4949,5.30719E+11,0,98.52999878,35.52000046,47385,2.832099915,239800,1157,1500,37.29169846,0,0,66.96700287,3.75,0,0,0
4950,5.30719E+11,0,89.33000183,31.34000015,,4.544549942,234100,1177,1476,41.25870132,16.64069939,0,69.81130219,13.28670025,0,0,0
4951,5.30719E+11,0,100,53.22000122,,2.659260035,269400,928,1799,75.43419647,0,4.477610111,0,0,0,0,0
4952,5.30719E+11,17.31999969,77.73000336,36.81000137,27652,6.673180103,527800,712,,7.006370068,7.392199993,12.98700047,0,57.6432991,0,0,0
4953,5.30719E+11,0.360000014,96.05999756,40.59000015,83247,3.829329967,278500,1144,1549,78.81980133,3.195110083,1.754390001,13.78380013,1.475239992,1.896729946,0,0
4954,5.30719E+11,3,90.87000275,31.57999992,70809,,274400,,1414,92.72029877,0,0,47.74539948,0,2.490420103,0,5.363979816
4955,5.30719E+11,0,100,47.33000183,128365,,465600,,2240,80.55930328,2.002219915,0,0,2.130490065,0,0,0
4956,5.30719E+11,0,97.58999634,60.25,108750,,473600,1795,2055,89.31929779,5.306799889,0,0,0,0,0,13.96710014
4957,5.30719E+11,7.309999943,86.83000183,55.11000061,107692,,380900,,1696,85.8973999,0,0,0,0,0,0,0
4958,5.3073E+11,0,100,40.72000122,74963,,450000,,1456,71.20179749,0,0,19.71829987,7.02947998,0,0,0
4959,5.3073E+11,0,84.59999847,23.69000053,105205,3.674690008,363500,,1777,100,6.112050056,5.721099854,23.79310036,0,0,0,0
4960,5.3073E+11,3.549999952,90.61000061,48.65999985,67083,,455900,1482,2197,53.04000092,1.239220023,0,44.81750107,0,0,0,1.919999957
4961,5.3073E+11,9.420000076,78.88999939,23.17000008,39000,5.272119999,342900,1196,1756,25,4.947000027,0,0,13.46150017,0,0,3.485579967
4962,5.3073E+11,0.769999981,94.94000244,27.34000015,58560,3.499639988,354700,1353,1613,20.87759972,2.855509996,4.088049889,60.33060074,11.1111002,0,0,0
4963,5.3073E+11,0,93.52999878,18.92000008,,,452100,,2771,62.23960114,0,44.53639984,0,0,0,0,35.02600098
4964,5.3073E+11,3.329999924,95.29000092,59.81000137,77426,,339900,1466,1774,50.70669937,3.462320089,0,27.46269989,0,0,0,0
4965,5.3073E+11,0,100,28.75,,6.360020161,,1124,,3.379719973,5.151519775,0,93.03800201,23.26040077,0,0,4.572559834
4966,5.3073E+11,0.870000005,98.81999969,29.82999992,60694,4.422850132,312100,1076,1697,59.07170105,11.35439968,1.515149951,78.83719635,8.101269722,0,0,4.388189793
4967,5.3073E+11,0,100,40.50999832,131890,4.317490101,453400,,3175,100,0,11.81099987,0,0,0,0,0
4968,5.3073E+11,0,100,29.40999985,26715,4.067590237,289300,1019,1641,72.87449646,12.15810013,17.91670036,28.03030014,12.01080036,0,0,0
4969,5.3073E+11,0,100,51.84999847,45165,4.487390041,258900,1156,1429,44.9239006,2.570689917,0,19.31329918,5.456850052,1.903550029,0,0
4970,5.3073E+11,0,94.19000244,21.80999947,62250,,431900,1137,1856,70.60369873,1.824820042,0,0,20.99740028,0,0,0
4971,5.3073E+11,0,100,67.52999878,87155,,673700,1282,1695,71.14289856,0,0,100,4.571430206,0,0,0
4972,5.3073E+11,3.849999905,92.93000031,34.52000046,53583,2.853199959,362500,1100,1721,46.54090118,0,2.495539904,55.01860046,6.379159927,0,0,0
4973,5.3073E+11,4.059999943,86.20999908,28.84000015,47828,4.128250122,209900,1312,1596,21.9197998,1.349949956,0,100,7.736390114,0,0,5.157589912
4974,5.3073E+11,3.5,89.40000153,23.78000069,50081,4.491330147,207800,1232,,23.43000031,3.106209993,6.274509907,73.68419647,5.072460175,0,0,1.690819979
4975,5.3073E+11,0,99.88999939,47.02000046,98787,4.38203001,493200,1446,2018,62.66669846,2.78421998,0,0,4.95238018,2.285710096,0,0
4976,5.3073E+11,3.109999895,96.88999939,54.59999847,85147,2.906500101,397600,1640,1805,64.62259674,2.380949974,0,3.765690088,11.0848999,0,0,0
4977,5.3073E+11,0.850000024,97.76999664,51.09000015,,6.143869877,428200,,1707,41.05260086,9.508199692,0,9,49.2981987,0,0,0
4978,5.3073E+11,5.710000038,91.33000183,65.23999786,83977,4.888750076,396400,1200,1614,77.95480347,6.557380199,0,49.08539963,0,0,0,0
4979,5.3073E+11,1.570000052,98.43000031,54.95000076,96786,4.064360142,443000,1383,1886,73.86360168,4.569059849,0,7.746479988,7.102270126,0,0,0
4980,5.3073E+11,0,95.75,50.70000076,78633,,498700,1430,2321,62.94779968,4.957039833,0,19.40789986,5.834189892,0,2.865920067,4.605939865
4981,5.3073E+11,2.980000019,90.88999939,31.34000015,50078,3.286930084,373800,719,2073,22.75230026,2.474529982,0,0,24.77059937,1.834859967,1.834859967,0
4982,5.3073E+11,3.529999971,92.83999634,31.82999992,43192,3.814229965,424000,1629,1616,17.79360008,15.0692997,12.17389965,0,16.84460068,1.779360056,0,0
4983,5.3073E+11,0,98.37999725,57.22999954,81410,4.419069767,461500,1034,2149,48.71789932,6.16697979,0,11.23600006,10.39890003,0.569800973,0,0
4984,5.3073E+11,1.470000029,94.37999725,38.00999832,34865,3.549619913,415200,1063,2083,19.35980034,8.779760361,0,54.16669846,8.841460228,0,0,2.286590099
4985,5.3073E+11,3,89.48000336,40.18999863,26138,5.495319843,297600,1041,1244,7.021430016,8.061420441,0,100,25.86840057,2.808569908,0,6.504069805
4986,5.3073E+11,6.860000134,83.86000061,29.73999977,66725,4.925340176,355300,1581,1661,56.06219864,3.039289951,11.4993,31.26250076,3.108809948,0,0,8.704660416
4987,5.3073E+11,0,94.26000214,42.77999878,86641,,392900,1506,1636,37.20930099,2.719850063,2.242150068,13.55309963,0,0,0,0
4988,5.3073E+11,3.25999999,79.94999695,18.05999947,,5.078080177,425800,1219,,11.58689976,0,0,100,17.3803997,0,0,0
4989,5.3073E+11,7.360000134,73.40000153,22.96999931,42476,3.042989969,272400,1275,1616,27.06480026,1.522840023,1.890359998,51.06949997,9.402799606,0,0,1.270650029
4990,5.3073E+11,1.610000014,96.37999725,44.29000092,67530,2.635730028,393300,1197,1570,50.76919937,0,0,80.7559967,0,0,0,0
4991,5.3073E+11,0,96.86000061,52.45999908,65605,,391500,,1685,86.29740143,4.388710022,0,62.5,0,0,0,0
4992,5.3073E+11,0,98.95999908,47.93999863,96406,,517500,2173,2139,90.0963974,2.935669899,0,9.311739922,5.696760178,0,0,0
4993,5.3073E+11,0,99.09999847,52.34000015,48364,2.778919935,552500,1127,2267,35.68239975,1.904139996,5.502850056,50.36500168,16.14629936,0,0,6.512040138
4994,5.3073E+11,0,95.20999908,50.11000061,119290,3.419549942,660800,2688,2593,91.59500122,1.816910028,2.753439903,29.5454998,0,0,0,0
4995,5.3073E+11,0.889999986,98.56999969,43.25,95721,,403300,1905,1857,72.14409637,4.591529846,0,26.5340004,0,0,0,5.887519836
4996,5.3073E+11,0,97.62000275,66.18000031,75294,,614900,1403,1885,52.57939911,2.826859951,0,32.52030182,0,0,0,0
4997,5.3073E+11,0,95.69999695,50.36000061,85913,2.271810055,439500,1246,2191,72.12120056,1.611770034,2.335769892,13.50109959,3.982680082,0,0,0
4998,5.3073E+11,1.440000057,98.55999756,57.33000183,89598,2.671240091,555300,1625,2484,89.54959869,15.84039974,0,11.72840023,0,5.585589886,0,0
4999,5.3073E+11,0,100,36.59999847,74013,4.404500008,407700,,1916,91.85800171,0,9.090909958,0,0,0,0,0
5000,5.3073E+11,0,93.80000305,31.18000031,78363,3.343519926,319500,1384,1852,74.58779907,3.3083601,0,8.941610336,4.558680058,0,0,3.297770023
5001,5.3073E+11,0,100,16.22999954,97917,,375700,,1914,92.09300232,0,0,0,0,0,0,0
5002,5.3073E+11,5.690000057,90.23999786,52.20999908,95000,,378100,,2108,94.40679932,2.962960005,0,85.93450165,1.355929971,0,0,4.237289906
5003,5.3073E+11,0,97.48999786,36.86000061,106473,5.298319817,449500,1226,2267,76.22820282,0,0,20.56959915,3.961970091,0,0,0
5004,5.3073E+11,0,98.68000031,41.29999924,84019,,311000,,1709,90.2582016,5.294119835,0,13.89470005,0,3.051640034,0,0
5005,5.3073E+11,0,100,59.47999954,124612,,315800,,1945,83.38980103,0,0,0,0,0,0,0
5006,5.3073E+11,0,99.12999725,46,111685,3.103950024,466500,1694,1970,70.68440247,3.536979914,6.478409767,12.92129993,2.042900085,0,0,3.370790005
5007,5.3073E+11,1.870000005,96.80999756,59.75999832,98259,,526400,,2471,94.98629761,8.660840034,2.021399975,23.1746006,4.557889938,0,0,7.566090107
5008,5.3073E+11,3.400000095,79.73000336,31.17000008,97569,4.268700123,246200,,1875,89.09660339,0,0,0,0,0,0,5.607480049
5009,5.3073E+11,1.850000024,91.33999634,34.91999817,37972,4.199709892,305400,1374,1600,27.63159943,6.961080074,13.26860046,27.5,4.757080078,0,0,0
5010,5.3073E+11,0,91.33999634,27.51000023,43692,3.795389891,405300,1300,1500,19.38430023,1.207939982,9.230770111,44.53440094,6.841509819,1.710379958,0,0
5011,5.3073E+11,0.039999999,97.91000366,52.70999908,139050,,511100,2295,1875,93.71009827,0.359712005,0,3.37477994,1.549679995,0,0,2.552419901
5012,5.3073E+11,1.74000001,94.37999725,36.22000122,57132,3.794239998,383300,1295,2609,38.89759827,8.46560955,0,35.71429825,9.448820114,0,2.362200022,0.629921019
5013,5.3073E+11,0,97.08000183,14.73999977,34795,4.280670166,,1238,,5.666669846,0.812183022,0,,20,0,0,12
5014,5.3073E+11,0,100,23.44000053,20750,5.605340004,198600,1017,1234,13.68420029,11.09350014,0,100,8.421050072,0,0,0
5015,5.3073E+11,0,100,19.62999916,,,,,,0,38.33919907,,,0,0,0,0
5016,5.3073E+11,0,94.48999786,59.09999847,172688,,807900,,2691,100,0,3.581269979,0,2.832240105,3.485840082,0,0
5017,5.3073E+11,0,100,68.43000031,41797,5.398960114,640400,1300,2379,48.6590004,6.779660225,0,0,7.024270058,0,0,1.532570004
5018,5.3073E+11,0,100,56.86999893,103097,3.545779943,647500,1688,2647,58.4939003,4.475309849,0,25.18519974,5.954470158,0,0,0
5019,5.3073E+11,0,90.01999664,38.41999817,110104,,942000,1247,2676,74.96499634,0,0,0,7.972030163,0,0,1.818179965
5020,5.3073E+11,0,99.20999908,55.97999954,87768,3.729700089,710800,1133,2560,77.29389954,3.059580088,0,20.28989983,1.24416995,0,0,0
5021,5.3073E+11,0,98.43000031,61.15999985,108611,3.724809885,577600,1313,2494,72.57379913,9.967320442,1.08107996,10.97560024,3.16456008,0,0,0
5022,5.3073E+11,0.670000017,98.13999939,73.69999695,151094,,939700,1384,3281,84.30380249,6.637169838,0,0,0,0,0,0
5023,5.3073E+11,2.799999952,97.19999695,44.31999969,48864,1.673979998,212500,2411,2189,42.76860046,0,0,0,26.23970032,0,0,0
5024,5.3073E+11,2.369999886,93.30000305,53.09000015,46964,3.975199938,485700,1378,2565,44.48529816,2.23713994,8.235289574,46.52780151,14.15439987,0,2.022059917,2.757349968
